filename,true_label,x_coordinate,y_coordinate
females\23.wav,0,-31.528112,-33.549725
females\230.wav,0,-76.212845,-41.554768
females\231.wav,0,-49.55587,8.973959
females\232.wav,0,-42.48481,-9.751059
females\233.wav,0,-23.466316,-12.433616
females\234.wav,0,-15.353793,-17.965168
females\235.wav,0,-55.976368,24.778286
females\236.wav,0,-61.13737,1.8651407
females\237.wav,0,-11.085532,-56.391933
females\238.wav,0,-20.25465,-0.699233
females\239.wav,0,-68.37639,3.2315118
females\24.wav,0,-66.12286,-34.38403
females\240.wav,0,-35.819187,-12.294053
females\241.wav,0,-35.744385,53.440136
females\242.wav,0,-26.965326,-11.058687
females\243.wav,0,-31.453722,-23.364597
females\244.wav,0,-80.0926,7.2968497
females\245.wav,0,-37.87325,-19.556334
females\246.wav,0,-28.468616,20.95428
females\247.wav,0,-69.82145,-2.7626696
females\248.wav,0,-10.332898,-6.8124676
females\249.wav,0,-24.236868,-25.451477
females\25.wav,0,-37.470325,-15.887686
females\250.wav,0,-5.5476313,-17.351793
females\251.wav,0,-17.104221,-58.804947
females\252.wav,0,-32.376316,-13.000264
females\253.wav,0,-10.262101,2.5284574
females\254.wav,0,-12.9499235,-13.279349
females\255.wav,0,-65.16133,-30.421885
females\256.wav,0,-106.0341,-10.360088
females\257.wav,0,-14.496474,-16.548346
females\258.wav,0,-83.19534,45.303402
females\259.wav,0,-21.653812,18.605568
females\26.wav,0,-11.6949005,51.19165
females\260.wav,0,-26.580761,1.9044409
females\261.wav,0,-66.3225,-9.081203
females\262.wav,0,-47.61262,23.095581
females\263.wav,0,-16.353615,27.956102
females\264.wav,0,-33.139595,-12.692036
females\265.wav,0,-33.81266,20.72973
females\266.wav,0,-28.289942,17.800552
females\267.wav,0,-20.709875,0.52236754
females\268.wav,0,-23.01818,-7.50382
females\269.wav,0,-30.02838,0.075247504
females\27.wav,0,-74.67576,-51.30878
females\270.wav,0,-20.545685,-0.8052362
females\271.wav,0,-54.199448,13.687514
females\272.wav,0,-8.810457,-11.9185
females\273.wav,0,-22.518044,18.026743
females\274.wav,0,-57.307358,28.620783
females\275.wav,0,-34.106487,-17.950165
females\276.wav,0,-44.10411,-23.227976
females\277.wav,0,-31.450785,-22.497252
females\278.wav,0,-25.917112,-33.944843
females\279.wav,0,-10.867035,-13.26444
females\28.wav,0,-80.42544,-45.127224
females\280.wav,0,-31.384129,-22.322811
females\281.wav,0,-79.88524,4.8844943
females\282.wav,0,-15.499163,-2.3116338
females\283.wav,0,-37.385757,82.149185
females\284.wav,0,-27.118183,21.630022
females\285.wav,0,-41.572426,-7.1375456
females\286.wav,0,-59.710632,29.280354
females\287.wav,0,-46.46839,23.34747
females\288.wav,0,-66.372635,12.411449
females\289.wav,0,-23.801706,0.6242011
females\29.wav,0,-17.922657,5.96466
females\290.wav,0,-71.67067,5.9306326
females\291.wav,0,-39.345245,-24.633076
females\292.wav,0,-44.266098,58.342514
females\293.wav,0,-61.117455,-58.719345
females\294.wav,0,-17.942083,6.123828
females\295.wav,0,-32.026222,14.815396
females\296.wav,0,-6.923324,-36.02832
females\297.wav,0,-53.29414,5.689899
females\298.wav,0,-34.337696,-35.50968
females\299.wav,0,-74.880005,1.1158231
females\3.wav,0,-27.236856,-4.062194
females\30.wav,0,-78.01422,36.61803
females\300.wav,0,-15.588045,-24.571688
females\301.wav,0,-52.685055,7.8245177
females\302.wav,0,-46.734787,-31.00894
females\303.wav,0,-60.773926,-3.200422
females\304.wav,0,-45.98355,-18.213596
females\305.wav,0,-68.75133,0.3592788
females\306.wav,0,-8.805997,23.91129
females\307.wav,0,-18.38291,0.9092587
females\308.wav,0,-22.525866,-0.16199747
females\309.wav,0,-91.035164,-4.899387
females\31.wav,0,-16.517815,-16.992126
females\310.wav,0,-84.438354,-39.099808
females\311.wav,0,-41.10544,-31.998304
females\312.wav,0,-27.379656,-12.529538
females\313.wav,0,-21.522577,0.59108263
females\314.wav,0,-38.553436,-28.006538
females\315.wav,0,-34.909748,-23.6829
females\316.wav,0,-14.861928,-17.747478
females\317.wav,0,-41.625587,54.315987
females\318.wav,0,-27.036915,18.981585
females\319.wav,0,-36.9804,-24.907583
females\32.wav,0,-7.2789035,-6.5572057
females\320.wav,0,-60.950573,0.44175693
females\321.wav,0,-9.607112,30.002813
females\322.wav,0,-26.50142,-31.478006
females\323.wav,0,-53.04101,21.736658
females\324.wav,0,-68.99306,-30.685843
females\325.wav,0,-59.442486,-0.93507147
females\326.wav,0,-8.907516,-13.726345
females\327.wav,0,-70.498024,7.131031
females\328.wav,0,-71.554726,-46.447605
females\329.wav,0,-25.702673,-90.02555
females\33.wav,0,-55.516525,3.0484018
females\330.wav,0,-84.266136,-18.69507
females\331.wav,0,-48.466087,-66.6712
females\332.wav,0,-88.37788,23.699354
females\333.wav,0,-59.125786,-0.3949861
females\334.wav,0,-25.111177,-26.907963
females\335.wav,0,-8.593292,24.026407
females\336.wav,0,-71.43293,1.5161649
females\337.wav,0,-55.560955,24.528414
females\338.wav,0,-8.895639,-13.726638
females\339.wav,0,-19.591366,7.8461866
females\34.wav,0,-16.265993,2.8241374
females\340.wav,0,-81.45277,-2.3096633
females\341.wav,0,-13.903472,-13.764893
females\342.wav,0,9.537748,-4.349933
females\343.wav,0,-25.199108,-24.89717
females\344.wav,0,-81.612114,-49.28789
females\345.wav,0,-49.28512,5.797894
females\346.wav,0,-41.65625,53.027584
females\347.wav,0,-20.361511,19.285374
females\348.wav,0,-17.562574,11.42307
females\349.wav,0,10.613553,3.7222688
females\35.wav,0,89.8142,-2.7102468
females\350.wav,0,-79.92136,-17.341831
females\351.wav,0,-66.89609,25.601429
females\352.wav,0,-68.78459,15.667934
females\353.wav,0,-12.050011,-7.6237206
females\354.wav,0,-45.7126,3.8290057
females\355.wav,0,-25.626232,-26.218857
females\356.wav,0,-81.39076,-1.5642024
females\357.wav,0,-84.45558,-39.002888
females\358.wav,0,-68.01431,20.159277
females\359.wav,0,-13.932331,-13.728937
females\36.wav,0,-20.636837,19.272484
females\360.wav,0,-29.023632,13.987571
females\361.wav,0,-46.51308,-18.780745
females\362.wav,0,-64.95844,-1.5873615
females\363.wav,0,-64.51053,-0.76473284
females\364.wav,0,-19.074532,45.766644
females\365.wav,0,-27.033308,18.80856
females\366.wav,0,-23.471226,-12.392874
females\367.wav,0,-64.84534,-4.1230307
females\368.wav,0,14.995902,28.195755
females\369.wav,0,-37.791626,-21.886568
females\37.wav,0,-59.042126,-58.449097
females\370.wav,0,-67.03639,36.717484
females\371.wav,0,-47.20699,23.302584
females\372.wav,0,-38.429565,52.260704
females\373.wav,0,-21.692045,18.556038
females\374.wav,0,-22.292501,4.3780494
females\375.wav,0,-73.608215,-9.997411
females\376.wav,0,-26.395144,-32.45236
females\377.wav,0,15.397241,-20.511154
females\378.wav,0,-41.346313,-18.553919
females\379.wav,0,-9.569185,-11.266609
females\38.wav,0,-38.925846,-22.228075
females\380.wav,0,-20.80407,6.811184
females\381.wav,0,-64.34052,-7.5519667
females\382.wav,0,-27.793983,-10.31838
females\383.wav,0,-55.5021,24.42711
females\384.wav,0,-56.082523,25.032288
females\385.wav,0,-18.191477,51.894043
females\386.wav,0,-65.1639,32.788837
females\387.wav,0,-42.067543,-14.495698
females\388.wav,0,-48.153793,25.557444
females\389.wav,0,-26.40887,18.589117
females\39.wav,0,-63.55145,23.975319
females\390.wav,0,-47.088936,35.237568
females\391.wav,0,-77.28117,0.2786996
females\392.wav,0,-17.972357,50.821815
females\393.wav,0,-18.66778,-0.028768769
females\394.wav,0,-47.505173,-57.72588
females\395.wav,0,-20.374119,1.6338259
females\396.wav,0,-73.715324,-9.989824
females\397.wav,0,-23.427868,26.629442
females\398.wav,0,-38.05525,-65.69973
females\399.wav,0,-33.79119,-37.127754
females\4.wav,0,-57.21023,-80.418755
females\40.wav,0,-28.013577,42.44703
females\400.wav,0,-25.45463,-4.5105624
females\401.wav,0,-11.059974,-13.75473
females\402.wav,0,-50.72008,5.765162
females\403.wav,0,-73.36783,3.1933692
females\404.wav,0,-73.97844,33.709034
females\405.wav,0,-24.935158,-40.34663
females\406.wav,0,-68.52009,38.2605
females\407.wav,0,-39.460102,-18.191435
females\408.wav,0,-11.950623,-13.716613
females\409.wav,0,-34.694263,-27.19072
females\41.wav,0,-50.279522,6.267758
females\410.wav,0,-26.421669,64.30606
females\411.wav,0,-39.2463,-14.25408
females\412.wav,0,29.155727,9.477921
females\413.wav,0,-74.343575,18.001972
females\414.wav,0,-72.17302,-4.939114
females\415.wav,0,-38.00034,-36.07879
females\416.wav,0,-21.814514,19.61167
females\417.wav,0,-38.494324,-14.253481
females\418.wav,0,-91.24155,-3.8513622
females\419.wav,0,-59.79238,33.259983
females\42.wav,0,-25.944572,2.6605496
females\420.wav,0,0.81786734,22.11973
females\421.wav,0,-6.8819404,27.65535
females\422.wav,0,-1.8181669,-24.88817
females\423.wav,0,-55.748913,-7.1537037
females\424.wav,0,-71.45335,-9.2122345
females\425.wav,0,-9.265763,-60.88434
females\426.wav,0,-20.823252,8.851288
females\427.wav,0,-54.95303,41.123287
females\428.wav,0,-23.379124,-12.213116
females\429.wav,0,-53.998417,17.970081
females\43.wav,0,-39.92566,-58.21382
females\430.wav,0,-89.79882,-36.62668
females\431.wav,0,-6.976241,59.008793
females\432.wav,0,-89.86267,-41.680046
females\433.wav,0,-6.957177,59.098602
females\434.wav,0,-36.63292,10.59811
females\435.wav,0,-84.32156,-30.420557
females\436.wav,0,-34.280273,10.3007765
females\437.wav,0,-75.226746,1.1023018
females\438.wav,0,-68.9014,-30.799503
females\439.wav,0,-46.0332,18.676392
females\44.wav,0,-64.16116,-0.9516979
females\440.wav,0,-25.348686,7.9542584
females\441.wav,0,-72.067726,-8.633851
females\442.wav,0,-63.000847,-66.774666
females\443.wav,0,-16.402592,28.018017
females\444.wav,0,2.7995481,-44.925205
females\445.wav,0,-36.293434,-32.24286
females\446.wav,0,-63.13343,-1.1903859
females\447.wav,0,-14.770677,-16.431633
females\448.wav,0,-86.2748,-9.276348
females\449.wav,0,-26.120487,16.253952
females\45.wav,0,-20.196081,1.773878
females\450.wav,0,-30.871597,-36.734295
females\451.wav,0,-28.478807,20.744982
females\452.wav,0,-11.770566,-57.333714
females\453.wav,0,-23.385046,-11.33724
females\454.wav,0,-46.25858,10.198433
females\455.wav,0,-12.802849,-12.908549
females\456.wav,0,-17.28667,50.899975
females\457.wav,0,13.532115,38.703262
females\458.wav,0,-29.730246,-13.1435375
females\459.wav,0,-42.180687,-23.701077
females\46.wav,0,50.097054,-14.243023
females\460.wav,0,-58.20379,-70.15726
females\461.wav,0,-67.793144,0.1485179
females\462.wav,0,-48.081726,35.89801
females\463.wav,0,-34.206818,-24.07471
females\464.wav,0,-8.939257,-10.383089
females\465.wav,0,-46.39062,-18.658205
females\466.wav,0,1.5263083,-4.521557
females\467.wav,0,-62.913433,1.2001796
females\468.wav,0,-38.5494,-23.402184
females\469.wav,0,-84.1776,18.313456
females\47.wav,0,-14.404738,-14.806981
females\470.wav,0,-23.987297,-55.987255
females\471.wav,0,-53.134274,30.123665
females\472.wav,0,-45.72756,51.028038
females\473.wav,0,-18.240847,11.389336
females\474.wav,0,-6.8874707,-10.211621
females\475.wav,0,-4.1476545,-10.073677
females\476.wav,0,-45.682243,54.306087
females\477.wav,0,-17.195866,5.429405
females\478.wav,0,-47.59559,32.297947
females\479.wav,0,-17.996862,46.009933
females\48.wav,0,-82.31585,7.992649
females\480.wav,0,-14.595971,7.3145285
females\481.wav,0,-23.284258,35.8935
females\482.wav,0,-42.28816,7.741777
females\483.wav,0,-13.199825,0.0946452
females\484.wav,0,-50.91069,28.204645
females\485.wav,0,-40.607506,55.229733
females\486.wav,0,-4.247957,-1.2665359
females\487.wav,0,-68.29873,-4.900951
females\488.wav,0,-55.01527,25.981762
females\489.wav,0,-49.893135,21.407158
females\49.wav,0,-21.48048,1.017531
females\490.wav,0,-55.68723,30.792263
females\491.wav,0,-70.25457,0.7805737
females\492.wav,0,-24.464247,-25.416864
females\493.wav,0,-87.90998,23.910303
females\494.wav,0,-24.731176,26.1915
females\495.wav,0,-20.444424,-16.352604
females\496.wav,0,-33.290813,-23.576391
females\497.wav,0,-12.989549,3.902839
females\498.wav,0,-31.320684,-35.170624
females\499.wav,0,-11.491574,-25.48917
females\5.wav,0,-12.828307,-13.3181305
females\50.wav,0,-80.64326,7.479243
females\500.wav,0,-82.861176,27.270517
females\501.wav,0,-19.000105,-1.06766
females\502.wav,0,-25.509182,-3.973522
females\503.wav,0,-75.6089,-16.514837
females\504.wav,0,-44.43001,15.643931
females\505.wav,0,-46.67953,-30.974825
females\506.wav,0,-5.407648,52.241844
females\507.wav,0,-5.9077535,29.409739
females\508.wav,0,-24.02215,21.03377
females\509.wav,0,-30.807062,-48.56866
females\51.wav,0,-29.401207,21.855799
females\510.wav,0,-52.87347,-20.648685
females\511.wav,0,-36.279285,-26.271358
females\512.wav,0,-40.26892,-19.486725
females\513.wav,0,-41.297527,-15.094118
females\514.wav,0,-20.14274,-0.6397727
females\515.wav,0,-29.595427,-29.263735
females\516.wav,0,-30.72778,-34.915054
females\517.wav,0,-6.934996,6.460873
females\518.wav,0,-39.161034,-19.199749
females\519.wav,0,-63.678566,-0.26975313
females\52.wav,0,-11.343535,27.164993
females\520.wav,0,-21.534489,-6.572781
females\521.wav,0,-34.34955,-35.54765
females\522.wav,0,-24.349577,-25.401253
females\523.wav,0,-23.343681,-9.99092
females\524.wav,0,-14.732532,-15.085141
females\525.wav,0,-22.982437,6.4044685
females\526.wav,0,-44.625797,-31.672895
females\527.wav,0,-60.007156,10.896418
females\528.wav,0,-33.712673,45.262573
females\529.wav,0,-39.855747,53.333107
females\53.wav,0,96.29761,-40.69664
females\530.wav,0,9.7976265,4.134363
females\531.wav,0,-43.938637,15.281516
females\532.wav,0,-32.525135,-31.219294
females\533.wav,0,-22.940401,10.271183
females\534.wav,0,-47.47393,35.350964
females\535.wav,0,-63.076538,25.63841
females\536.wav,0,-43.32627,-7.772089
females\537.wav,0,-75.064125,1.0423627
females\538.wav,0,-44.029377,-7.7452164
females\539.wav,0,-51.868984,-39.213676
females\54.wav,0,-14.572416,-16.461338
females\540.wav,0,-3.1774657,-18.290352
females\541.wav,0,-64.09633,-2.6241212
females\542.wav,0,-20.430082,-0.79338354
females\543.wav,0,-42.271927,7.7275147
females\544.wav,0,-21.591368,23.260553
females\545.wav,0,-78.97955,-9.651589
females\546.wav,0,-64.71491,2.3122158
females\547.wav,0,-52.601685,33.777317
females\548.wav,0,-77.46698,40.7353
females\549.wav,0,-22.80651,27.98383
females\55.wav,0,-70.97419,12.041802
females\550.wav,0,-12.869961,-19.811285
females\551.wav,0,-8.811568,33.258186
females\552.wav,0,-24.462774,29.068907
females\553.wav,0,-18.112595,-16.766478
females\554.wav,0,-28.690548,17.795383
females\555.wav,0,-22.861265,-6.712969
females\556.wav,0,-74.72307,1.1632967
females\557.wav,0,-6.2410145,-6.0199857
females\558.wav,0,-27.18968,-12.978264
females\559.wav,0,10.118972,12.198895
females\56.wav,0,-7.852194,-10.082796
females\560.wav,0,-60.00431,20.500807
females\561.wav,0,-33.98017,-3.3721774
females\562.wav,0,-25.362823,59.19133
females\563.wav,0,-25.775469,0.31061164
females\564.wav,0,-54.591724,4.7709384
females\565.wav,0,-98.43292,9.556176
females\566.wav,0,-44.574894,19.168087
females\567.wav,0,-31.124569,-12.581011
females\568.wav,0,-65.45241,-30.311718
females\569.wav,0,-39.158794,-19.477919
females\57.wav,0,-27.107819,-9.3912945
females\570.wav,0,-37.39731,-26.351233
females\571.wav,0,-38.36837,-14.109247
females\572.wav,0,-51.27764,6.5012827
females\573.wav,0,-6.881977,-34.552456
females\574.wav,0,-12.380393,49.961227
females\575.wav,0,-49.301544,7.2656946
females\576.wav,0,-16.885977,15.414227
females\577.wav,0,-32.044353,15.889918
females\578.wav,0,-47.14697,24.13304
females\579.wav,0,-22.307863,32.59653
females\58.wav,0,-41.52762,54.623142
females\580.wav,0,-26.871693,-13.324368
females\581.wav,0,-29.61127,36.122818
females\582.wav,0,-30.421268,-37.355865
females\583.wav,0,-33.178947,-42.483242
females\584.wav,0,-22.216108,0.1810677
females\585.wav,0,-49.266632,-1.349515
females\586.wav,0,-66.78185,-31.57973
females\587.wav,0,-36.163776,-13.617553
females\588.wav,0,-48.477497,25.40604
females\589.wav,0,-41.58272,26.707432
females\59.wav,0,-55.29026,24.355597
females\590.wav,0,-23.57492,14.560488
females\591.wav,0,-39.209614,-26.329046
females\592.wav,0,-63.17396,-33.76532
females\593.wav,0,-11.488328,-4.4197793
females\594.wav,0,-19.686111,7.7991242
females\595.wav,0,-16.719765,-7.3206744
females\596.wav,0,-44.097477,-7.7442956
females\597.wav,0,-21.038622,-9.744341
females\598.wav,0,-47.564438,6.3488455
females\599.wav,0,-14.179837,-53.040558
females\6.wav,0,-21.885515,19.423662
females\60.wav,0,-14.524968,8.559729
females\600.wav,0,-65.61364,-1.6717917
females\601.wav,0,-33.981533,52.92007
females\602.wav,0,-63.31481,28.796442
females\603.wav,0,-45.976845,34.246223
females\604.wav,0,2.5311954,11.572291
females\605.wav,0,-71.006,30.521421
females\606.wav,0,-42.111988,-32.775078
females\607.wav,0,-25.815405,-66.55629
females\608.wav,0,-18.037102,-22.756662
females\609.wav,0,-31.470535,-24.454617
females\61.wav,0,-58.268726,2.6216927
females\610.wav,0,-16.738974,-24.001143
females\611.wav,0,-44.87432,4.979678
females\612.wav,0,-25.227478,-24.862055
females\613.wav,0,-10.680484,-72.975296
females\614.wav,0,-56.54922,25.590857
females\615.wav,0,-17.324339,2.7520583
females\616.wav,0,-29.568523,20.689138
females\617.wav,0,-91.129875,-3.608578
females\618.wav,0,-36.807564,-26.831387
females\619.wav,0,-19.519857,19.710773
females\62.wav,0,-33.908962,52.869465
females\620.wav,0,-14.323597,-13.603289
females\621.wav,0,-61.06124,-66.45685
females\622.wav,0,-75.17422,-70.662796
females\623.wav,0,-33.35793,18.852955
females\624.wav,0,-33.21909,37.85716
females\625.wav,0,-14.692732,-27.461323
females\626.wav,0,-49.825283,-7.55619
females\627.wav,0,-28.006071,-39.998085
females\628.wav,0,-8.89778,-13.680687
females\629.wav,0,-31.805267,8.3534355
females\63.wav,0,-57.20931,-47.051647
females\630.wav,0,-36.452816,39.46467
females\631.wav,0,-41.389973,12.170875
females\632.wav,0,-52.43474,51.607037
females\633.wav,0,-75.20363,-43.334404
females\634.wav,0,-36.92838,-58.094074
females\635.wav,0,-78.3187,2.139503
females\636.wav,0,-31.381916,-33.122787
females\637.wav,0,-21.129124,19.218887
females\638.wav,0,-42.692745,-32.78862
females\639.wav,0,-74.71185,-51.43977
females\64.wav,0,-20.698431,-0.711627
females\640.wav,0,-39.31109,-23.185411
females\641.wav,0,-61.19964,-6.602081
females\642.wav,0,-45.47761,-34.06423
females\643.wav,0,3.7378743,-4.2913404
females\644.wav,0,-0.7563842,2.181895
females\645.wav,0,-48.405197,29.813007
females\646.wav,0,-30.610115,58.299847
females\647.wav,0,-82.56682,-6.909747
females\648.wav,0,-55.27467,-34.673744
females\649.wav,0,-14.6801195,11.587447
females\65.wav,0,-24.203749,-27.943222
females\650.wav,0,-81.15067,-13.101814
females\651.wav,0,-13.225751,3.8867795
females\652.wav,0,-16.679304,-4.1507106
females\653.wav,0,-71.74105,-11.229587
females\654.wav,0,27.55627,-28.5956
females\655.wav,0,-67.29115,-2.1750615
females\656.wav,0,-63.666916,-0.1710724
females\657.wav,0,-23.15588,-18.92385
females\658.wav,0,-40.7922,-3.5594652
females\659.wav,0,-26.690285,18.754278
females\66.wav,0,-24.249926,46.044624
females\660.wav,0,-18.146547,-16.81414
females\661.wav,0,-3.7174714,95.858696
females\662.wav,0,-95.40595,-39.5417
females\663.wav,0,-14.735136,-22.545925
females\664.wav,0,-102.577385,1.4557868
females\665.wav,0,-7.8977094,-60.93728
females\666.wav,0,-32.47651,-32.60415
females\667.wav,0,-20.037638,6.2540097
females\668.wav,0,-43.670246,-14.3911085
females\669.wav,0,4.5690966,-5.4237022
females\67.wav,0,-58.642643,-0.26549146
females\670.wav,0,-21.024734,19.100315
females\671.wav,0,-65.01683,-0.2897621
females\672.wav,0,-38.636154,9.423273
females\673.wav,0,1.0617353,80.94606
females\674.wav,0,-30.79909,-48.580124
females\675.wav,0,-62.58257,-9.466266
females\676.wav,0,-22.286924,34.647953
females\677.wav,0,-48.17524,23.254416
females\678.wav,0,-48.534473,-34.08961
females\679.wav,0,-26.700518,58.000763
females\68.wav,0,-12.207135,-7.697198
females\680.wav,0,-23.23641,18.569818
females\681.wav,0,-63.042778,-33.66103
females\682.wav,0,-30.66597,-27.354149
females\683.wav,0,-68.618774,21.587881
females\684.wav,0,-42.12479,-48.21146
females\685.wav,0,-30.320944,38.735966
females\686.wav,0,-62.16572,0.13010441
females\687.wav,0,-36.00565,34.901176
females\688.wav,0,-66.07546,-28.71541
females\689.wav,0,-10.30798,3.630905
females\69.wav,0,-42.847794,-7.6983743
females\690.wav,0,-59.803764,33.2825
females\691.wav,0,-12.57341,8.954614
females\692.wav,0,-0.94075376,97.044334
females\693.wav,0,-66.58323,12.632972
females\694.wav,0,-41.23444,-32.123726
females\695.wav,0,-36.99087,-24.882875
females\696.wav,0,-18.926664,53.34164
females\697.wav,0,-24.524405,22.632973
females\698.wav,0,-89.878845,-3.7679255
females\699.wav,0,-3.3476627,2.0716722
females\7.wav,0,-58.528713,-34.374714
females\70.wav,0,-38.806385,-21.97184
females\700.wav,0,-32.692154,25.99256
females\701.wav,0,-45.681873,54.341892
females\702.wav,0,-63.668472,-33.929974
females\703.wav,0,-36.754456,-20.993252
