filename,true_label,x_coordinate,y_coordinate
females\554.wav,0,-4.9581566,13.691238
females\555.wav,0,1.2700864,7.0467424
females\556.wav,0,38.783634,-6.3878465
females\557.wav,0,11.736959,-37.127342
females\558.wav,0,8.551024,-30.252985
females\559.wav,0,9.820381,18.283203
females\56.wav,0,38.29333,30.342499
females\560.wav,0,31.028475,-9.816883
females\561.wav,0,29.384983,-39.314507
females\562.wav,0,49.723698,32.593513
females\563.wav,0,24.212223,-27.255877
females\564.wav,0,19.204365,6.7871995
females\565.wav,0,31.565937,5.6105604
females\566.wav,0,9.482485,10.128557
females\567.wav,0,19.12343,5.0423093
females\568.wav,0,30.349182,9.549158
females\569.wav,0,15.72362,42.114952
females\57.wav,0,59.363438,0.90520227
females\570.wav,0,27.51057,14.457486
females\571.wav,0,58.505543,50.586426
females\572.wav,0,55.578686,12.962754
females\573.wav,0,-14.586122,-3.2464647
females\574.wav,0,26.28214,5.195598
females\575.wav,0,-12.459203,5.4828887
females\576.wav,0,-6.6014814,-0.7935914
females\577.wav,0,33.4386,-24.047709
females\578.wav,0,29.176989,62.29016
females\579.wav,0,69.467384,-3.0723708
females\58.wav,0,20.519745,-29.156174
females\580.wav,0,24.330374,37.94303
females\581.wav,0,-8.221851,6.37027
females\582.wav,0,29.68673,12.700807
females\583.wav,0,2.4552188,-17.547667
females\584.wav,0,49.763397,18.281607
females\585.wav,0,50.068527,27.134611
females\586.wav,0,54.218933,49.16795
females\587.wav,0,61.68801,-32.077343
females\588.wav,0,14.704431,-16.425255
females\589.wav,0,16.38804,-43.842796
females\59.wav,0,49.190514,2.9440138
females\590.wav,0,36.70767,11.504095
females\591.wav,0,40.662704,-19.726854
females\592.wav,0,60.366425,13.316242
females\593.wav,0,-15.158552,6.612721
females\594.wav,0,23.077715,9.089109
females\595.wav,0,32.757015,-27.644354
females\596.wav,0,35.19296,67.97714
females\597.wav,0,9.125641,31.33586
females\598.wav,0,8.649214,-31.342846
females\599.wav,0,27.347267,8.245234
females\6.wav,0,22.259356,9.701908
females\60.wav,0,-7.960719,75.290764
females\600.wav,0,41.70529,-10.319592
females\601.wav,0,43.092533,47.740902
females\602.wav,0,45.831387,3.324897
females\603.wav,0,1.7754055,-18.687244
females\604.wav,0,3.8257084,6.5430336
females\605.wav,0,50.01312,-70.61331
females\606.wav,0,21.722092,11.577466
females\607.wav,0,-3.5658984,-17.876265
females\608.wav,0,3.9505146,-13.526849
females\609.wav,0,1.678016,10.452456
females\61.wav,0,18.778019,-29.980478
females\610.wav,0,15.865083,22.083471
females\611.wav,0,40.34125,-11.195458
females\612.wav,0,-1.8465273,-39.54668
females\613.wav,0,25.023798,-43.52837
females\614.wav,0,9.822835,33.94798
females\615.wav,0,4.791249,-46.48736
females\616.wav,0,41.052704,0.74889135
females\617.wav,0,33.30894,24.841032
females\618.wav,0,14.282922,-0.5765683
females\619.wav,0,31.702147,16.716946
females\62.wav,0,27.441519,18.12152
females\620.wav,0,40.170826,22.711721
females\621.wav,0,92.7238,21.894157
females\622.wav,0,83.99662,30.999613
females\623.wav,0,44.683136,4.2197876
females\624.wav,0,53.080853,-12.650128
females\625.wav,0,-4.799507,0.97991747
females\626.wav,0,39.801727,-23.985378
females\627.wav,0,17.89959,19.449274
females\628.wav,0,-13.3764105,-7.433195
females\629.wav,0,8.771314,-0.19677143
females\63.wav,0,50.372604,-3.0298436
females\630.wav,0,42.33396,-9.734257
females\631.wav,0,40.240967,1.716527
females\632.wav,0,8.996374,-30.919348
females\633.wav,0,-6.7828364,7.7623262
females\634.wav,0,59.821526,18.663746
females\635.wav,0,26.111916,10.197638
females\636.wav,0,12.392032,3.1559756
females\637.wav,0,-9.236913,7.9935694
females\638.wav,0,30.471144,-13.104787
females\639.wav,0,46.76476,-64.4076
females\64.wav,0,26.20813,8.589211
females\640.wav,0,51.490166,-41.92848
females\641.wav,0,44.570595,-10.037859
females\642.wav,0,40.946705,0.58839005
females\643.wav,0,32.598682,-30.169796
females\644.wav,0,7.559443,14.114874
females\645.wav,0,47.39086,-34.62898
females\646.wav,0,29.453596,8.360537
females\647.wav,0,37.92594,-19.109219
females\648.wav,0,47.67144,-5.445251
females\649.wav,0,59.361794,0.07293484
females\65.wav,0,44.807766,28.209015
females\650.wav,0,29.338972,-9.879779
females\651.wav,0,-36.968254,17.850925
females\652.wav,0,58.03774,-27.636024
females\653.wav,0,17.738035,6.4239726
females\654.wav,0,-63.558296,-39.61485
females\655.wav,0,30.76117,10.69235
females\656.wav,0,19.836632,-47.772083
females\657.wav,0,28.005402,2.5402448
females\658.wav,0,57.324696,-28.617622
females\659.wav,0,11.762771,-1.3426374
females\66.wav,0,28.518246,-7.245859
females\660.wav,0,44.56324,31.770464
females\661.wav,0,51.577946,-12.759853
females\662.wav,0,40.613377,-21.38985
females\663.wav,0,58.22019,8.146648
females\664.wav,0,95.445,4.179179
females\665.wav,0,21.962164,5.2634153
females\666.wav,0,6.951226,28.493477
females\667.wav,0,35.414616,-10.526683
females\668.wav,0,4.669896,-9.248854
females\669.wav,0,-1.2999914,-15.1496525
females\67.wav,0,44.753178,-10.37364
females\670.wav,0,28.95704,10.955567
females\671.wav,0,19.646523,12.52433
females\672.wav,0,-7.682118,-40.12436
females\673.wav,0,74.59866,35.687557
females\674.wav,0,43.22789,-19.61636
females\675.wav,0,2.21888,-13.7556095
females\676.wav,0,10.656396,28.456333
females\677.wav,0,16.116983,8.415504
females\678.wav,0,5.0394945,14.827047
females\679.wav,0,-20.836424,12.556976
females\68.wav,0,28.184053,7.7942944
females\680.wav,0,-13.341379,-10.967331
females\681.wav,0,24.41497,11.53808
females\682.wav,0,30.19855,-10.206506
females\683.wav,0,25.182102,3.651846
females\684.wav,0,28.175797,12.311184
females\685.wav,0,3.2093441,-17.933918
females\686.wav,0,28.390388,10.082242
females\687.wav,0,23.096603,-5.4177613
females\688.wav,0,29.687433,-11.835804
females\689.wav,0,6.3207197,1.0834993
females\69.wav,0,36.636127,2.3820577
females\690.wav,0,47.747227,-40.588196
females\691.wav,0,20.660149,-8.258101
females\692.wav,0,12.270802,21.064688
females\693.wav,0,49.734795,46.737694
females\694.wav,0,81.40133,3.4416332
females\695.wav,0,79.83761,2.1164703
females\696.wav,0,38.568554,43.13233
females\697.wav,0,31.438465,3.126164
females\698.wav,0,11.007746,17.456678
females\699.wav,0,8.917262,-0.2096476
females\7.wav,0,41.483948,24.498861
females\70.wav,0,45.216957,-30.416735
females\700.wav,0,28.844944,-17.85703
females\701.wav,0,-7.687429,7.7759523
females\702.wav,0,78.05641,2.329741
females\703.wav,0,40.597355,-22.741274
females\704.wav,0,15.992194,-14.362932
females\705.wav,0,30.598997,20.890783
females\706.wav,0,72.85729,-0.73502845
females\707.wav,0,12.9243965,-0.3735465
females\708.wav,0,21.401869,-18.209127
females\709.wav,0,-8.17514,7.508653
females\71.wav,0,81.75691,3.1398225
females\710.wav,0,-12.415498,2.0182235
females\711.wav,0,84.84095,-13.880806
females\712.wav,0,25.89298,6.968193
females\713.wav,0,0.68696177,10.985943
females\714.wav,0,37.04184,-29.550745
females\715.wav,0,22.236464,-28.514957
females\716.wav,0,1.5487715,37.397724
females\717.wav,0,9.328929,3.0953498
females\718.wav,0,-3.2405415,-15.923998
females\719.wav,0,55.39988,-9.472917
females\72.wav,0,-13.675123,2.2263005
females\720.wav,0,19.675676,-39.14544
females\721.wav,0,41.309,8.09863
females\722.wav,0,27.799686,3.7953832
females\723.wav,0,24.251917,7.8921704
females\724.wav,0,19.007357,5.000078
females\725.wav,0,16.590416,6.526815
females\726.wav,0,50.0283,36.601906
females\727.wav,0,9.440131,27.121883
females\728.wav,0,23.024675,8.628726
females\729.wav,0,25.931921,5.017223
females\73.wav,0,47.296688,-42.309654
females\730.wav,0,27.999382,-3.6449172
females\731.wav,0,27.70253,-18.144348
